login_hour,login_day,is_new_device,is_new_location,is_new_browser,failed_attempts_before,login_frequency,session_duration,typing_speed,mouse_entropy,pages_visited,actions_per_minute,time_since_last_login,is_vpn,country_change,device_type_encoded,hour_sin,hour_cos,is_hijacked
19,6,0,0,0,0,4.36,113.79,43.85,0.4715,8,3.29,25.91,0,0,1,-0.9659258262890684,0.2588190451025203,0
21,0,1,1,1,2,0.29,12.34,31.56,0.0103,2,39.57,644.01,0,1,1,-0.7071067811865477,0.7071067811865474,1
19,4,0,0,0,1,4.44,85.98,55.15,0.5985,14,9.37,24.6,0,0,0,-0.9659258262890684,0.2588190451025203,0
0,4,0,1,1,4,0.78,10.04,114.48,0.0915,2,36.85,618.79,1,1,2,0.0,1.0,1
17,3,0,0,0,0,2.29,14.4,55.9,0.4393,7,4.58,21.4,0,0,1,-0.9659258262890683,-0.25881904510252063,0
14,0,0,0,0,2,3.6,83.15,37.64,0.681,12,1.3,22.11,0,0,1,-0.4999999999999997,-0.8660254037844388,0
9,5,0,0,0,0,3.61,12.67,47.11,0.5005,22,3.7,39.28,0,0,0,0.7071067811865476,-0.7071067811865475,0
9,0,0,0,0,0,1.0,24.42,49.97,0.4979,6,3.41,33.19,0,0,1,0.7071067811865476,-0.7071067811865475,0
9,2,0,0,0,0,3.61,83.44,57.43,0.4767,30,2.16,39.09,0,0,2,0.7071067811865476,-0.7071067811865475,0
4,0,0,0,0,0,3.61,11.27,62.14,0.3582,25,3.31,43.83,0,0,0,0.8660254037844386,0.5000000000000001,0
20,4,0,0,0,1,4.3,86.02,54.99,0.6239,10,4.9,13.47,0,0,1,-0.8660254037844386,0.5000000000000001,0
8,6,0,0,0,0,2.21,8.52,37.31,0.3939,13,8.04,39.71,0,0,0,0.8660254037844387,-0.4999999999999998,0
20,3,1,0,0,2,2.52,13.23,74.71,0.5625,4,9.38,45.77,0,0,2,-0.8660254037844386,0.5000000000000001,0
6,0,0,0,0,0,1.96,78.61,35.19,0.5828,4,7.66,5.98,1,0,0,1.0,6.123233995736766e-17,0
14,1,0,0,0,0,1.57,43.55,52.51,0.5968,27,8.46,10.85,0,0,0,-0.4999999999999997,-0.8660254037844388,0
0,1,0,0,0,0,3.56,55.54,52.43,0.5067,23,5.13,43.64,0,0,1,0.0,1.0,0
17,2,0,1,0,0,4.04,77.64,54.81,0.4041,5,9.83,3.73,1,0,1,-0.9659258262890683,-0.25881904510252063,0
8,3,0,0,0,0,2.77,14.1,78.47,0.3452,4,1.11,35.41,0,0,0,0.8660254037844387,-0.4999999999999998,0
8,4,0,0,0,0,3.85,77.17,76.94,0.4994,30,6.18,13.86,0,0,1,0.8660254037844387,-0.4999999999999998,0
17,4,0,0,0,0,1.57,79.87,54.88,0.4034,25,4.66,42.5,0,0,0,-0.9659258262890683,-0.25881904510252063,0
19,0,0,0,0,0,3.01,110.58,64.86,0.3859,29,6.06,39.91,0,0,0,-0.9659258262890684,0.2588190451025203,0
15,6,0,0,0,0,3.0,105.9,31.9,0.3552,14,5.81,46.32,0,0,1,-0.7071067811865471,-0.7071067811865479,0
14,3,0,0,1,0,3.16,62.52,57.28,0.4574,30,5.87,28.56,0,0,2,-0.4999999999999997,-0.8660254037844388,0
17,2,0,0,0,0,2.04,11.04,65.78,0.6692,3,5.47,4.27,0,0,0,-0.9659258262890683,-0.25881904510252063,0
18,6,0,0,0,1,3.73,118.88,42.82,0.5932,17,9.6,45.34,1,0,1,-1.0,-1.8369701987210297e-16,0
10,0,1,0,0,0,4.66,33.38,34.01,0.3982,3,2.27,27.08,0,0,2,0.49999999999999994,-0.8660254037844387,0
2,0,0,0,0,0,4.78,33.7,65.41,0.5271,5,1.41,8.9,0,0,0,0.49999999999999994,0.8660254037844387,0
7,0,0,0,0,0,4.71,111.55,77.41,0.4415,29,4.07,23.2,0,0,0,0.9659258262890683,-0.25881904510252063,0
4,6,1,1,0,4,0.81,2.53,11.35,0.1711,4,36.37,190.39,0,1,2,0.8660254037844386,0.5000000000000001,1
20,1,0,0,0,0,1.7,51.3,50.2,0.3137,16,7.96,40.37,0,0,0,-0.8660254037844386,0.5000000000000001,0
0,4,1,1,1,3,0.1,11.62,119.14,0.0524,4,42.85,115.18,1,0,1,0.0,1.0,1
3,4,0,0,0,2,3.5,35.93,71.28,0.5231,12,4.75,29.89,1,0,0,0.7071067811865476,0.7071067811865476,0
9,6,0,0,0,0,0.64,95.72,79.38,0.4239,11,7.1,6.07,0,0,1,0.7071067811865476,-0.7071067811865475,0
3,3,0,0,0,0,3.14,109.79,42.71,0.6394,10,1.79,10.11,0,0,0,0.7071067811865476,0.7071067811865476,0
8,6,0,0,0,1,1.03,103.41,64.28,0.6536,11,8.35,43.21,0,0,0,0.8660254037844387,-0.4999999999999998,0
11,1,0,0,0,1,2.01,29.98,39.09,0.3851,19,9.83,28.07,0,0,0,0.258819045102521,-0.9659258262890682,0
17,0,0,0,0,1,3.02,99.91,79.04,0.3025,25,8.6,5.17,0,0,0,-0.9659258262890683,-0.25881904510252063,0
20,5,0,0,0,0,1.52,110.6,44.69,0.539,27,5.09,23.29,0,0,0,-0.8660254037844386,0.5000000000000001,0
9,2,0,0,0,0,0.59,37.41,62.92,0.5561,26,9.37,11.03,0,0,0,0.7071067811865476,-0.7071067811865475,0
4,1,1,1,1,3,0.74,7.33,120.16,0.1131,4,17.56,141.26,0,1,1,0.8660254037844386,0.5000000000000001,1
18,0,0,0,0,1,4.71,77.9,51.86,0.3291,10,2.73,13.71,0,0,1,-1.0,-1.8369701987210297e-16,0
8,0,0,0,0,0,2.61,60.72,72.98,0.6035,16,4.19,14.5,0,0,1,0.8660254037844387,-0.4999999999999998,0
9,3,0,0,0,0,2.82,43.71,56.27,0.428,25,3.56,43.57,0,0,1,0.7071067811865476,-0.7071067811865475,0
20,5,0,0,0,0,4.06,34.18,75.94,0.4072,11,4.83,10.02,0,0,0,-0.8660254037844386,0.5000000000000001,0
4,1,0,0,1,0,0.92,94.14,38.51,0.3837,30,2.84,5.36,0,0,1,0.8660254037844386,0.5000000000000001,0
3,5,1,1,0,5,0.94,10.06,34.58,0.1562,1,35.49,318.77,0,0,1,0.7071067811865476,0.7071067811865476,1
15,0,1,1,1,4,0.09,4.07,107.95,0.0878,5,38.15,576.47,0,0,1,-0.7071067811865471,-0.7071067811865479,1
9,5,0,0,0,0,2.87,72.65,78.49,0.4262,4,8.25,26.37,0,0,1,0.7071067811865476,-0.7071067811865475,0
21,5,0,0,0,1,2.74,45.9,42.63,0.501,3,4.55,4.41,0,0,2,-0.7071067811865477,0.7071067811865474,0
8,2,0,0,0,0,1.21,10.33,61.66,0.6471,10,4.36,17.17,0,0,1,0.8660254037844387,-0.4999999999999998,0
15,1,0,1,0,0,4.57,62.05,61.14,0.6836,24,5.18,25.29,1,0,0,-0.7071067811865471,-0.7071067811865479,0
17,0,0,0,0,0,3.91,69.8,32.36,0.4821,14,9.99,9.82,0,0,1,-0.9659258262890683,-0.25881904510252063,0
10,4,1,1,0,2,0.21,3.89,70.19,0.1457,2,16.16,196.95,0,0,1,0.49999999999999994,-0.8660254037844387,1
17,6,0,0,0,0,2.7,31.15,34.01,0.3374,26,5.51,3.51,0,0,0,-0.9659258262890683,-0.25881904510252063,0
8,2,0,0,0,0,4.75,29.76,79.5,0.5715,13,2.37,42.08,0,0,1,0.8660254037844387,-0.4999999999999998,0
17,2,0,1,0,0,4.02,29.81,58.07,0.3656,29,8.01,24.77,0,0,2,-0.9659258262890683,-0.25881904510252063,0
19,4,0,0,1,1,2.0,63.74,30.79,0.5761,22,1.76,11.02,0,0,0,-0.9659258262890684,0.2588190451025203,0
14,4,0,0,0,1,4.61,12.28,76.11,0.3857,29,2.72,9.11,1,0,0,-0.4999999999999997,-0.8660254037844388,0
8,2,0,0,0,2,0.97,60.93,71.34,0.6574,28,4.79,23.08,0,0,0,0.8660254037844387,-0.4999999999999998,0
8,3,1,1,1,3,0.28,3.12,54.52,0.2387,4,27.58,495.78,0,1,2,0.8660254037844387,-0.4999999999999998,1
14,5,0,1,0,2,0.13,8.58,62.65,0.1769,5,43.77,530.87,1,1,0,-0.4999999999999997,-0.8660254037844388,1
9,6,0,0,0,2,0.86,94.12,60.85,0.665,30,2.99,37.66,0,0,0,0.7071067811865476,-0.7071067811865475,0
16,6,0,0,0,1,1.23,59.73,42.71,0.6593,5,3.34,10.6,0,0,0,-0.8660254037844385,-0.5000000000000004,0
5,4,0,0,1,2,0.91,9.62,134.81,0.0648,5,19.38,481.47,0,1,0,0.9659258262890683,0.25881904510252074,1
11,3,0,0,0,1,2.85,87.65,39.31,0.5448,30,4.54,41.43,0,0,0,0.258819045102521,-0.9659258262890682,0
19,1,1,0,0,0,2.52,13.01,53.65,0.4227,10,4.29,44.93,0,0,1,-0.9659258262890684,0.2588190451025203,0
19,5,0,0,0,0,3.44,69.94,60.93,0.4049,21,4.84,44.16,0,0,0,-0.9659258262890684,0.2588190451025203,0
21,5,1,0,0,0,3.15,44.61,37.21,0.673,9,7.57,7.53,0,0,0,-0.7071067811865477,0.7071067811865474,0
9,3,0,0,0,0,3.8,103.23,48.04,0.5789,11,3.69,33.65,0,0,1,0.7071067811865476,-0.7071067811865475,0
7,2,0,0,0,0,2.32,107.42,44.94,0.6037,28,2.32,38.1,0,0,1,0.9659258262890683,-0.25881904510252063,0
5,3,0,0,0,0,4.9,45.59,60.09,0.5262,12,5.88,35.17,0,0,1,0.9659258262890683,0.25881904510252074,0
9,2,0,0,0,1,0.67,65.13,77.65,0.3052,27,3.19,40.44,0,0,0,0.7071067811865476,-0.7071067811865475,0
11,6,0,0,0,0,1.9,105.33,78.07,0.3287,29,5.6,22.77,0,0,2,0.258819045102521,-0.9659258262890682,0
19,2,0,0,0,0,2.21,89.47,37.21,0.5477,7,4.88,15.4,0,0,1,-0.9659258262890684,0.2588190451025203,0
12,6,0,0,0,0,4.41,61.56,63.43,0.4176,18,5.12,45.5,0,0,0,1.2246467991473532e-16,-1.0,0
9,1,0,0,0,0,1.4,64.61,55.01,0.6804,23,1.78,33.44,0,0,1,0.7071067811865476,-0.7071067811865475,0
4,0,0,0,0,0,2.66,48.99,57.56,0.5078,19,5.42,20.49,0,0,2,0.8660254037844386,0.5000000000000001,0
4,6,1,1,1,1,0.13,10.83,118.42,0.2358,2,41.73,404.39,1,1,1,0.8660254037844386,0.5000000000000001,1
4,4,1,1,1,3,0.67,11.77,57.44,0.1474,2,17.41,151.48,1,1,2,0.8660254037844386,0.5000000000000001,1
13,2,0,0,0,0,3.69,7.53,71.45,0.6606,21,9.66,26.3,0,0,2,-0.2588190451025208,-0.9659258262890683,0
14,4,0,0,0,1,3.72,49.21,42.98,0.6618,5,3.87,24.01,0,0,1,-0.4999999999999997,-0.8660254037844388,0
19,5,0,0,0,0,3.69,66.5,60.33,0.4768,6,4.22,28.83,0,0,1,-0.9659258262890684,0.2588190451025203,0
22,1,0,0,0,0,2.62,117.67,76.56,0.5535,18,7.72,35.63,0,0,0,-0.5000000000000004,0.8660254037844384,0
3,0,1,1,1,3,0.88,14.98,89.7,0.2546,5,17.99,653.74,0,1,2,0.7071067811865476,0.7071067811865476,1
21,5,0,0,0,0,1.74,61.35,39.93,0.4704,24,6.41,13.21,0,0,0,-0.7071067811865477,0.7071067811865474,0
14,5,0,0,0,1,0.72,106.16,63.11,0.3945,13,2.72,21.23,0,0,0,-0.4999999999999997,-0.8660254037844388,0
15,0,0,0,0,0,4.44,40.37,58.54,0.4472,4,4.42,45.06,0,0,0,-0.7071067811865471,-0.7071067811865479,0
14,6,0,0,0,0,2.0,116.11,78.9,0.5614,4,5.11,40.65,0,0,0,-0.4999999999999997,-0.8660254037844388,0
17,1,0,0,0,0,1.08,49.84,62.42,0.3038,30,6.42,5.66,0,0,1,-0.9659258262890683,-0.25881904510252063,0
21,5,1,1,1,4,0.92,4.06,57.13,0.2035,3,23.35,379.85,0,1,1,-0.7071067811865477,0.7071067811865474,1
17,5,0,0,1,0,2.9,116.1,35.88,0.5614,6,3.6,41.38,0,0,0,-0.9659258262890683,-0.25881904510252063,0
11,4,0,1,0,2,0.7,44.33,70.34,0.3218,14,9.1,4.0,0,0,1,0.258819045102521,-0.9659258262890682,0
9,3,1,0,0,0,1.84,28.71,37.15,0.5168,19,5.42,37.63,0,0,0,0.7071067811865476,-0.7071067811865475,0
19,3,0,0,1,1,4.2,73.85,78.98,0.4647,4,1.22,42.05,0,0,0,-0.9659258262890684,0.2588190451025203,0
12,3,0,0,0,0,1.92,31.27,70.5,0.6758,24,5.31,5.84,1,0,1,1.2246467991473532e-16,-1.0,0
12,0,0,0,0,1,4.04,39.33,73.85,0.6876,9,6.78,37.88,0,0,2,1.2246467991473532e-16,-1.0,0
15,3,0,0,0,1,1.51,40.86,36.7,0.638,5,9.75,34.71,0,0,0,-0.7071067811865471,-0.7071067811865479,0
8,0,0,0,0,0,0.51,111.81,43.53,0.3083,9,2.81,1.97,0,0,1,0.8660254037844387,-0.4999999999999998,0
14,2,0,0,1,0,2.31,28.85,43.35,0.5119,8,1.61,40.05,0,0,2,-0.4999999999999997,-0.8660254037844388,0
7,6,0,0,0,0,2.43,88.31,69.53,0.5096,17,8.7,4.46,0,0,2,0.9659258262890683,-0.25881904510252063,0
7,4,0,0,0,0,1.11,91.48,51.78,0.4919,13,3.41,31.25,0,0,1,0.9659258262890683,-0.25881904510252063,0
13,6,0,0,0,1,2.61,31.68,57.01,0.4029,18,1.94,39.11,0,0,2,-0.2588190451025208,-0.9659258262890683,0
18,2,1,0,1,0,0.86,40.82,47.67,0.4063,8,2.91,24.76,0,0,1,-1.0,-1.8369701987210297e-16,0
14,6,1,0,1,3,0.22,4.99,71.77,0.1462,1,41.16,322.96,1,1,1,-0.4999999999999997,-0.8660254037844388,1
23,6,0,0,0,0,1.7,72.5,60.05,0.639,2,9.8,45.08,1,0,0,-0.25881904510252157,0.9659258262890681,0
21,0,0,0,0,0,2.82,10.82,64.01,0.4045,28,2.25,43.94,0,0,0,-0.7071067811865477,0.7071067811865474,0
0,2,0,0,0,0,0.57,25.82,45.54,0.5033,22,7.94,23.32,0,0,0,0.0,1.0,0
20,2,0,0,0,0,4.17,72.5,48.99,0.4475,27,1.29,44.97,0,0,1,-0.8660254037844386,0.5000000000000001,0
18,5,0,0,0,0,1.19,101.74,62.44,0.4667,23,5.07,33.38,1,0,1,-1.0,-1.8369701987210297e-16,0
7,1,0,0,0,0,4.54,77.55,59.73,0.3631,21,9.9,23.47,1,0,1,0.9659258262890683,-0.25881904510252063,0
12,1,0,0,0,0,3.89,55.43,50.44,0.5453,28,5.54,34.75,0,0,0,1.2246467991473532e-16,-1.0,0
21,5,1,1,1,4,0.07,11.77,146.71,0.0968,3,21.27,275.54,1,1,1,-0.7071067811865477,0.7071067811865474,1
20,3,0,0,0,1,2.93,83.49,66.31,0.3998,10,6.38,34.11,0,0,0,-0.8660254037844386,0.5000000000000001,0
11,5,0,0,0,0,2.98,103.9,57.16,0.6401,25,6.01,35.36,0,0,1,0.258819045102521,-0.9659258262890682,0
12,2,0,0,0,0,1.37,46.33,38.94,0.625,21,4.38,5.5,0,0,0,1.2246467991473532e-16,-1.0,0
1,2,1,0,0,0,4.06,64.65,79.72,0.6937,26,8.15,40.95,1,0,1,0.25881904510252074,0.9659258262890683,0
17,5,0,0,0,0,1.63,66.62,30.69,0.4216,25,5.51,27.67,0,0,0,-0.9659258262890683,-0.25881904510252063,0
1,0,1,1,1,2,0.81,8.53,98.52,0.1244,4,42.08,643.29,1,0,1,0.25881904510252074,0.9659258262890683,1
10,3,0,0,0,0,4.26,87.34,46.88,0.4607,16,6.03,26.43,0,0,2,0.49999999999999994,-0.8660254037844387,0
9,2,0,0,0,0,4.49,46.49,30.22,0.3597,3,9.06,27.81,0,0,0,0.7071067811865476,-0.7071067811865475,0
18,2,0,0,1,0,2.35,90.17,39.67,0.3289,6,5.32,9.71,0,0,0,-1.0,-1.8369701987210297e-16,0
10,4,0,0,0,0,0.55,43.57,70.26,0.3334,21,9.44,38.66,0,0,0,0.49999999999999994,-0.8660254037844387,0
19,4,0,0,0,0,2.45,74.4,38.92,0.3636,13,3.14,7.45,1,0,0,-0.9659258262890684,0.2588190451025203,0
11,1,0,0,0,0,0.93,23.29,68.8,0.6627,22,7.3,7.65,0,0,0,0.258819045102521,-0.9659258262890682,0
2,3,1,1,0,4,0.22,11.36,77.66,0.0239,1,35.15,317.95,1,1,1,0.49999999999999994,0.8660254037844387,1
5,0,1,1,0,3,0.53,9.62,14.36,0.0203,2,32.92,457.82,1,0,1,0.9659258262890683,0.25881904510252074,1
9,6,0,0,0,1,1.75,16.78,38.91,0.3207,28,8.98,21.88,0,0,0,0.7071067811865476,-0.7071067811865475,0
8,3,1,0,0,2,1.03,49.31,68.95,0.6151,2,1.49,44.14,0,0,0,0.8660254037844387,-0.4999999999999998,0
13,3,0,0,0,0,2.1,68.66,65.8,0.3876,3,7.02,28.77,0,0,0,-0.2588190451025208,-0.9659258262890683,0
12,5,0,0,0,2,3.4,83.84,56.92,0.3908,15,9.54,47.94,0,0,0,1.2246467991473532e-16,-1.0,0
11,4,0,0,0,0,1.13,85.1,72.83,0.6296,15,3.29,36.54,0,0,1,0.258819045102521,-0.9659258262890682,0
0,5,1,1,1,3,0.97,8.79,135.15,0.0583,5,12.31,506.99,1,0,1,0.0,1.0,1
4,3,0,1,0,0,1.49,15.38,38.68,0.482,4,5.95,24.9,0,0,1,0.8660254037844386,0.5000000000000001,0
9,5,0,0,0,0,1.45,17.91,39.4,0.4145,23,6.02,30.35,0,0,0,0.7071067811865476,-0.7071067811865475,0
18,4,0,0,0,0,3.98,50.32,58.49,0.6329,10,3.13,33.94,0,0,0,-1.0,-1.8369701987210297e-16,0
11,3,0,1,0,0,2.48,39.11,73.25,0.4662,13,9.9,47.22,0,0,0,0.258819045102521,-0.9659258262890682,0
3,1,1,1,0,0,0.82,12.82,94.64,0.2042,3,41.37,638.84,1,0,0,0.7071067811865476,0.7071067811865476,1
6,2,0,0,0,1,3.43,7.72,67.6,0.4295,7,2.73,47.59,0,0,0,1.0,6.123233995736766e-17,0
15,4,0,0,0,0,2.41,107.54,33.68,0.3739,24,5.67,29.6,0,0,1,-0.7071067811865471,-0.7071067811865479,0
13,6,0,0,0,0,3.66,94.52,36.31,0.5062,17,6.68,9.72,1,0,0,-0.2588190451025208,-0.9659258262890683,0
17,4,1,0,0,0,3.4,51.15,63.93,0.6397,25,7.12,42.58,0,0,2,-0.9659258262890683,-0.25881904510252063,0
9,1,0,0,0,1,2.98,54.88,65.87,0.4309,14,2.66,29.12,0,0,0,0.7071067811865476,-0.7071067811865475,0
8,2,0,0,0,0,3.22,81.92,61.99,0.4412,22,6.5,11.77,0,0,1,0.8660254037844387,-0.4999999999999998,0
10,3,0,0,0,0,4.37,55.83,58.75,0.3885,20,2.01,45.06,0,0,0,0.49999999999999994,-0.8660254037844387,0
1,2,0,1,1,0,0.7,10.68,18.91,0.202,2,14.21,385.7,1,1,0,0.25881904510252074,0.9659258262890683,1
9,5,0,0,0,0,0.55,95.91,61.04,0.4062,7,6.62,39.36,0,0,0,0.7071067811865476,-0.7071067811865475,0
9,0,0,0,0,0,1.27,33.55,43.6,0.5851,20,2.51,35.77,0,0,1,0.7071067811865476,-0.7071067811865475,0
20,0,0,0,0,0,2.73,31.32,74.35,0.3286,9,8.77,29.79,0,0,0,-0.8660254037844386,0.5000000000000001,0
18,0,0,1,0,0,2.53,103.29,67.08,0.647,13,2.21,17.89,0,0,0,-1.0,-1.8369701987210297e-16,0
18,1,0,0,0,0,1.25,5.16,77.47,0.5492,17,6.53,7.09,1,0,1,-1.0,-1.8369701987210297e-16,0
16,4,0,0,0,0,0.73,101.53,52.03,0.4793,10,6.49,30.99,0,0,1,-0.8660254037844385,-0.5000000000000004,0
14,3,0,0,0,0,3.74,39.2,32.84,0.444,28,3.92,26.32,0,0,1,-0.4999999999999997,-0.8660254037844388,0
0,3,0,1,0,2,0.73,10.12,134.72,0.0056,5,48.04,186.57,1,1,2,0.0,1.0,1
16,4,0,0,0,0,4.09,114.95,73.68,0.3505,3,1.88,2.69,0,0,2,-0.8660254037844385,-0.5000000000000004,0
16,5,1,0,0,2,2.06,26.73,56.9,0.4555,10,2.81,28.92,0,0,1,-0.8660254037844385,-0.5000000000000004,0
11,4,0,0,0,0,1.25,59.82,56.55,0.3567,27,4.04,42.49,0,0,1,0.258819045102521,-0.9659258262890682,0
22,4,1,0,1,2,0.37,8.65,81.5,0.1069,5,32.0,164.54,1,1,0,-0.5000000000000004,0.8660254037844384,1
17,5,0,0,1,0,4.86,82.66,45.37,0.5497,27,8.6,19.7,1,0,0,-0.9659258262890683,-0.25881904510252063,0
10,2,0,0,1,0,1.58,46.64,47.91,0.461,7,1.01,2.19,1,0,1,0.49999999999999994,-0.8660254037844387,0
6,3,0,0,0,0,0.68,75.52,54.37,0.4513,4,9.62,42.85,0,0,2,1.0,6.123233995736766e-17,0
14,6,0,0,0,0,3.47,18.44,34.22,0.3411,2,4.92,8.32,0,0,2,-0.4999999999999997,-0.8660254037844388,0
10,5,0,0,0,0,3.98,75.61,55.36,0.6783,7,3.57,33.36,0,0,1,0.49999999999999994,-0.8660254037844387,0
7,4,1,1,0,5,0.99,4.89,36.53,0.2402,1,48.51,365.7,1,1,2,0.9659258262890683,-0.25881904510252063,1
16,4,0,0,0,1,4.24,74.75,74.42,0.6191,18,1.21,1.37,0,0,0,-0.8660254037844385,-0.5000000000000004,0
8,4,0,0,0,0,4.7,79.56,63.76,0.6413,22,1.49,10.92,0,0,1,0.8660254037844387,-0.4999999999999998,0
10,4,0,1,1,3,0.9,6.18,74.21,0.028,1,27.51,531.04,1,1,1,0.49999999999999994,-0.8660254037844387,1
13,0,0,0,0,0,4.6,25.38,61.62,0.6112,21,9.44,7.4,0,0,1,-0.2588190451025208,-0.9659258262890683,0
15,1,0,0,0,0,2.57,30.57,46.43,0.5075,14,5.86,13.51,0,0,0,-0.7071067811865471,-0.7071067811865479,0
11,0,0,0,0,2,3.22,17.5,35.13,0.4679,15,1.65,44.31,0,0,0,0.258819045102521,-0.9659258262890682,0
7,4,0,0,0,0,2.44,91.25,44.27,0.5084,22,4.73,9.93,0,0,0,0.9659258262890683,-0.25881904510252063,0
8,0,0,0,0,0,3.95,21.03,41.96,0.423,21,8.67,7.77,0,0,1,0.8660254037844387,-0.4999999999999998,0
5,1,0,0,0,0,0.71,57.95,60.11,0.3817,20,1.91,20.61,0,0,0,0.9659258262890683,0.25881904510252074,0
19,0,0,0,0,0,0.59,102.88,71.9,0.5424,30,7.13,45.84,0,0,2,-0.9659258262890684,0.2588190451025203,0
10,2,0,0,0,0,3.42,66.64,31.32,0.3603,20,6.86,3.94,0,0,0,0.49999999999999994,-0.8660254037844387,0
11,4,0,1,0,1,4.55,93.96,68.07,0.3597,26,9.0,34.03,0,0,0,0.258819045102521,-0.9659258262890682,0
6,1,0,0,0,0,2.03,78.03,56.71,0.3889,18,5.92,24.68,0,0,1,1.0,6.123233995736766e-17,0
14,4,0,0,0,1,2.98,66.56,58.45,0.3489,3,7.54,33.21,0,0,1,-0.4999999999999997,-0.8660254037844388,0
15,1,0,0,0,0,1.88,9.45,48.41,0.3834,30,7.88,11.78,0,0,1,-0.7071067811865471,-0.7071067811865479,0
5,5,1,1,1,3,0.44,12.19,54.25,0.1516,2,42.39,683.17,0,1,2,0.9659258262890683,0.25881904510252074,1
18,3,0,0,1,1,2.25,73.59,37.89,0.5709,6,9.66,5.15,0,0,0,-1.0,-1.8369701987210297e-16,0
10,1,0,0,0,0,4.27,64.27,74.01,0.5091,12,9.29,36.98,0,0,1,0.49999999999999994,-0.8660254037844387,0
17,2,0,0,1,0,3.04,40.78,48.89,0.4343,30,9.69,11.17,0,0,0,-0.9659258262890683,-0.25881904510252063,0
12,4,0,0,0,0,1.02,43.86,49.69,0.5934,23,1.92,32.78,0,0,1,1.2246467991473532e-16,-1.0,0
7,6,0,0,0,0,3.75,98.15,56.03,0.6449,29,7.56,13.27,0,0,0,0.9659258262890683,-0.25881904510252063,0
15,1,0,0,0,0,3.09,107.79,46.31,0.4173,18,3.09,33.38,0,0,2,-0.7071067811865471,-0.7071067811865479,0
10,2,0,0,0,0,4.17,33.85,49.55,0.5874,11,9.16,43.21,0,0,0,0.49999999999999994,-0.8660254037844387,0
18,4,0,0,0,0,0.83,54.58,30.46,0.558,26,6.74,6.35,0,0,0,-1.0,-1.8369701987210297e-16,0
19,1,0,0,0,0,3.51,54.73,69.01,0.3807,9,6.78,20.62,0,0,0,-0.9659258262890684,0.2588190451025203,0
15,0,0,0,0,0,1.39,72.44,62.71,0.4603,22,2.47,6.48,0,0,2,-0.7071067811865471,-0.7071067811865479,0
12,3,0,0,0,0,2.5,85.45,61.26,0.4239,25,1.58,47.97,0,0,0,1.2246467991473532e-16,-1.0,0
2,0,1,1,0,2,0.26,6.21,67.48,0.2682,1,34.15,526.49,1,1,0,0.49999999999999994,0.8660254037844387,1
4,1,1,0,1,4,0.79,11.63,145.59,0.08,4,20.93,360.36,0,1,0,0.8660254037844386,0.5000000000000001,1
18,4,0,0,1,0,4.16,47.33,78.39,0.599,18,8.88,36.7,0,0,1,-1.0,-1.8369701987210297e-16,0
19,5,0,0,0,1,0.6,80.88,38.32,0.5349,28,7.4,10.15,0,0,0,-0.9659258262890684,0.2588190451025203,0
18,1,0,0,1,0,0.51,20.35,65.74,0.6113,10,7.71,22.52,0,0,1,-1.0,-1.8369701987210297e-16,0
18,6,0,0,1,0,4.54,71.63,51.0,0.6944,29,4.71,16.01,0,0,0,-1.0,-1.8369701987210297e-16,0
6,2,0,0,0,0,2.67,87.13,51.36,0.4796,29,1.46,13.81,1,0,0,1.0,6.123233995736766e-17,0
19,5,0,0,0,0,1.58,71.13,42.9,0.4339,3,8.9,21.84,0,0,1,-0.9659258262890684,0.2588190451025203,0
18,4,1,0,0,0,2.55,81.02,78.3,0.432,19,5.83,3.01,0,0,2,-1.0,-1.8369701987210297e-16,0
4,6,1,1,1,3,0.79,14.59,69.87,0.2798,2,30.88,534.6,0,1,0,0.8660254037844386,0.5000000000000001,1
4,4,0,0,1,1,2.65,66.84,79.89,0.6906,30,9.12,23.16,0,0,1,0.8660254037844386,0.5000000000000001,0
9,5,0,0,0,0,4.58,26.27,63.02,0.4332,9,6.06,3.13,0,0,1,0.7071067811865476,-0.7071067811865475,0
16,4,0,0,0,0,3.56,13.03,49.16,0.568,27,6.19,5.95,0,0,1,-0.8660254037844385,-0.5000000000000004,0
11,3,1,1,1,2,0.92,3.47,76.37,0.1665,1,13.84,291.41,0,1,1,0.258819045102521,-0.9659258262890682,1
17,6,0,0,0,0,1.41,113.62,49.99,0.6089,28,3.96,32.86,1,0,1,-0.9659258262890683,-0.25881904510252063,0
11,6,1,0,0,0,3.31,43.23,32.42,0.5214,19,2.32,8.72,0,0,0,0.258819045102521,-0.9659258262890682,0
11,2,0,0,0,0,4.2,45.15,30.02,0.4609,17,1.11,11.13,0,0,1,0.258819045102521,-0.9659258262890682,0
16,3,0,0,0,0,3.85,43.19,34.23,0.4163,29,1.43,21.74,0,0,0,-0.8660254037844385,-0.5000000000000004,0
7,1,0,1,0,0,3.17,23.8,76.0,0.6964,28,8.35,21.1,0,0,0,0.9659258262890683,-0.25881904510252063,0
0,6,0,0,0,0,3.56,19.88,61.61,0.3994,15,6.8,44.57,0,0,0,0.0,1.0,0
13,1,1,0,1,0,0.73,6.08,101.45,0.2692,4,46.5,414.62,0,1,1,-0.2588190451025208,-0.9659258262890683,1
19,1,0,0,0,0,1.82,62.46,35.79,0.4122,12,7.67,26.0,0,0,2,-0.9659258262890684,0.2588190451025203,0
